Coder,Train_Accuracy,Val_Accuracy,Test_Accuracy,#TestData,#AllData
Sally,0.866366327,0.866666615,0.642857143,70,317
Frenard,0.799999714,0.800000012,0.292134831,89,413
Trixy,0.804255307,0.799999952,0.274509804,51,260
Sally-Frenard-Agree,0.877551019,0.799999952,0.615384615,13,68
Sally-Frenard-DisAgree,0.893333375,0.866666734,1,13,64
Frenard-Sally-DisAgree,0.827777803,0.833333254,0.352941176,34,135
Sally-Trixy-Agree,0.838709652,0.799999952,0.571428571,14,49
Sally-Trixy-DisAgree,0.833333313,1,0.75,8,55
Trixy-Sally-DisAgree,0.794444501,0.800000012,0.357142857,14,9400,Binary_Classifcation_Result(310),0.72062087059021,0.8235294222831726,0.68,125,634
0,Binary_Classifcation_Result(310),0.7284768223762512,0.9117646813392639,0.7226890756302521,119,634
0,Binary_Classifcation_Result(310),0.6838074326515198,0.9509803652763367,0.6610169491525424,118,634
0,Binary_Classifcation_Result(310),0.7234762907028198,0.9300000071525574,0.6808510638297872,141,634
0,Binary_Classifcation_Result(310),0.6139954924583435,0.8100000023841858,0.6808510638297872,141,
0,Binary_Classifcation_Result(310),0.7392776608467102,0.8500000238418579,0.6950354609929078,141,
0,Binary_Classifcation_Result(310),0.7370203137397766,0.7900000214576721,0.7021276595744681,141,
0,Binary_Classifcation_Result(310),0.7674943804740906,0.7900000214576721,0.7021276595744681,141,
0,Binary_Classifcation_Result(310),0.7291196584701538,0.9399999976158142,0.7163120567375887,141,
0,Binary_Classifcation_Result(310),0.7516930103302002,0.9300000071525574,0.723404255319149,141,
0,Binary_Classifcation_Result(310),0.7584649920463562,0.8299999833106995,0.7163120567375887,141,
0,Binary_Classifcation_Result(310),0.7663657069206238,0.7699999809265137,0.7021276595744681,141,
0,Binary_Classifcation_Result(310),0.7246049642562866,0.8399999737739563,0.7021276595744681,141,
0,Binary_Classifcation_Result(310),0.7268623113632202,0.8500000238418579,0.7021276595744681,141,
0,Binary_Classifcation_Result(310),0.7336342930793762,0.7799999713897705,0.7021276595744681,141,
0,Binary_Classifcation_Result(310),0.9616252779960632,0.8500000238418579,0.8936170212765957,141,
0,Binary_Classifcation_Result(310),0.772009015083313,0.8500000238418579,0.7092198581560284,141,
0,Binary_Classifcation_Result(310),0.8837471604347229,0.7699999809265137,0.8014184397163121,141,
0,Binary_Classifcation_Result(310),0.809255063533783,0.800000011920929,0.7446808510638298,141,
0,Binary_Classifcation_Result(310),0.7415350079536438,0.8399999737739563,0.6950354609929078,141,
0,Binary_Classifcation_Result(310),0.8002257347106934,0.7400000095367432,0.7163120567375887,141,
0,Binary_Classifcation_Result(310),0.8645598292350769,0.7799999713897705,0.8085106382978723,141,
0,Binary_Classifcation_Result(310),0.9593679308891296,0.8700000047683716,0.900709219858156,141,
0,Binary_Classifcation_Result(310),0.9729119539260864,0.9599999785423279,0.9078014184397163,141,
0,Binary_Classifcation_Result(310),0.9796839952468872,0.8799999952316284,0.9078014184397163,141,
0,Binary_Classifcation_Result(310),0.9830699563026428,0.8999999761581421,0.9078014184397163,141,
